run_id,match_id,table_size,hand_id,decision_id,player,profile,stage,pot_size,to_call,player_chips,chosen_action,bet_amount,response_time_ms,history_window_size,used_opponent_stats,used_fallback,reason
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,6,baseline,baseline,PreFlop,560,40,690,Raise,60,0.027,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,7,weak_ai,weak_ai,PreFlop,660,60,650,Raise,40,3472.888,3,False,False,"I am currently in a raise pot and need to increase my bet to maintain pressure on the opponent. My short memory profile suggests I should not make large bets. The current pot size is 560 and the highest bet is 310. I will raise by 40, which is within my raise range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,8,baseline,baseline,PreFlop,760,40,590,Raise,60,0.027,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,9,weak_ai,weak_ai,PreFlop,860,60,550,Raise,40,2000.969,3,False,False,I am a short memory bot and I want to continue raising to put pressure on the opponent.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,10,baseline,baseline,PreFlop,960,40,490,Raise,60,0.029,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,11,weak_ai,weak_ai,PreFlop,1060,60,450,Raise,40,2323.62,3,False,False,"I am following my short memory strategy and continuing to raise based on previous actions. The pot is already significant, and I want to maintain pressure."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,12,baseline,baseline,PreFlop,1160,40,390,Raise,60,0.033,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.08, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,13,weak_ai,weak_ai,PreFlop,1260,60,350,Raise,40,2564.158,3,False,False,"The bot has a short memory and is currently raising. The opponent has raised multiple times, so continuing to raise with a reasonable amount is consistent with the bot's style."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,14,baseline,baseline,PreFlop,1360,40,290,Raise,60,0.028,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.09, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,15,weak_ai,weak_ai,PreFlop,1460,60,250,Raise,40,2423.745,3,False,False,The opponent has raised multiple times and is betting aggressively. Following suit with a raise maintains pressure and aligns with the bot's conservative style.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,16,baseline,baseline,PreFlop,1560,40,190,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.12, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,17,weak_ai,weak_ai,PreFlop,1660,60,150,Raise,40,2775.881,3,False,False,"The baseline is continuing to raise aggressively. As a short-memory bot, I will match their current bet to maintain pot control and avoid falling too far behind."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,18,baseline,baseline,PreFlop,1780,40,70,Raise,80,0.041,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.17, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,19,weak_ai,weak_ai,PreFlop,1910,80,20,Raise,50,2261.242,3,False,False,I am a short-memory bot and have been raising consistently. I will continue to raise to maintain pressure.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,20,baseline,baseline,PreFlop,1960,50,20,Call,0,0.029,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.42, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,21,baseline,baseline,Flop,1960,0,20,Check,0,0.044,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,22,weak_ai,weak_ai,Flop,1960,0,20,Check,0,2284.565,3,False,False,The board is unfavorable to my hand (Ace-high). Baseline checked. I will check to see what they do.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,23,baseline,baseline,Turn,1960,0,20,Check,0,0.092,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,24,weak_ai,weak_ai,Turn,1960,0,20,Check,0,2638.72,3,False,False,Short memory poker bot. The board is relatively dry and I have a decent hand (Ace-King). Checking allows me to see the river card without committing more chips.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,25,baseline,baseline,River,1960,0,20,Check,0,0.163,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,2,26,weak_ai,weak_ai,River,1960,0,20,Check,0,2547.877,3,False,False,Short memory poker bot. The board is relatively dry and I have a weak hand. Checking allows me to see the next card without investing more chips.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.028,0,False,False,"Baseline heuristic using preflop strength=0.53, pressure=0.01, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,2,weak_ai,weak_ai,PreFlop,70,0,950,Raise,30,2282.031,3,False,False,I have Ace-King and am first to act preflop. Raising is a standard play given my hand strength and the current pot size.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,3,baseline,baseline,PreFlop,100,30,950,Call,0,0.04,0,False,False,"Baseline heuristic using preflop strength=0.53, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,4,weak_ai,weak_ai,Flop,130,0,920,Raise,30,2216.145,3,False,False,I have King high and Ace high on the flop. I will raise to 30 to see where I am at.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,5,baseline,baseline,Flop,160,30,920,Call,0,0.051,0,False,False,"Baseline heuristic using Two Pair strength=0.58, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,6,weak_ai,weak_ai,Turn,220,0,860,Raise,60,2154.932,3,False,False,"I am currently raising and need to maintain pressure. My opponent called my previous raise, so I will increase it slightly."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,7,baseline,baseline,Turn,280,60,860,Call,0,0.086,0,False,False,"Baseline heuristic using Two Pair strength=0.58, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,8,weak_ai,weak_ai,River,410,0,730,Raise,130,2300.433,3,False,False,I am on the river and my opponent has called multiple raises. I will raise to continue putting pressure on them with a conservative amount.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,3,9,baseline,baseline,River,540,130,730,Call,0,0.166,0,False,False,"Baseline heuristic using Two Pair strength=0.58, pressure=0.13, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,1,weak_ai,weak_ai,PreFlop,70,10,950,Raise,30,2415.91,3,False,False,"I have a decent hand (10-6) and the pot is relatively small. Following my short memory strategy, I will raise to maintain control."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.026,0,False,False,"Baseline heuristic using preflop strength=0.83, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,3,baseline,baseline,Flop,100,0,950,Check,0,0.04,0,False,False,"Baseline heuristic using High Card strength=0.63, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,4,weak_ai,weak_ai,Flop,130,0,920,Raise,30,2083.179,3,False,False,I have top pair with a ten and the board is paired. I should raise to protect my hand.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,5,baseline,baseline,Flop,160,30,920,Call,0,0.049,0,False,False,"Baseline heuristic using High Card strength=0.63, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,6,baseline,baseline,Turn,160,0,920,Check,0,0.067,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,7,weak_ai,weak_ai,Turn,220,0,860,Raise,60,2141.721,3,False,False,I'm checking with a weak hand and the board is scary. I will raise to protect my hand.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,8,baseline,baseline,Turn,280,60,860,Call,0,0.077,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,9,baseline,baseline,River,280,0,860,Check,0,0.126,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,10,weak_ai,weak_ai,River,340,0,800,Raise,60,2920.432,3,False,False,"The board is very coordinated with multiple diamonds and a ten. My hand (10C, 6D) also contains a ten. I should continue to pressure the opponent given my previous raises and the pot size."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,4,11,baseline,baseline,River,400,60,800,Call,0,0.142,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.07, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.022,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,2,weak_ai,weak_ai,PreFlop,170,50,900,Raise,30,2593.284,3,False,False,"The opponent has raised to 70 and I have 920 chips. Following my short memory strategy, I will raise slightly to maintain some control of the pot."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,3,baseline,baseline,PreFlop,260,30,840,Raise,60,0.088,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,4,weak_ai,weak_ai,PreFlop,360,60,800,Raise,40,2695.518,3,False,False,"The pot is already significant and I have a decent hand (9-2). Following the baseline's recent raises, a modest increase to maintain pressure is appropriate. My short memory profile favors consistency."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,5,baseline,baseline,PreFlop,460,40,740,Raise,60,0.033,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,6,weak_ai,weak_ai,PreFlop,560,60,700,Raise,40,2977.961,3,False,False,"The baseline has raised multiple times and is currently at 60. I need to keep up with the action and maintain some pressure. My short memory profile suggests avoiding large bets, so a raise of 40 fits within my range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,7,baseline,baseline,PreFlop,660,40,640,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,8,weak_ai,weak_ai,PreFlop,760,60,600,Raise,40,2498.838,3,False,False,The baseline has raised multiple times and is betting aggressively. I need to keep up with the action and maintain a reasonable level of aggression given my short memory profile.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,9,baseline,baseline,PreFlop,860,40,540,Raise,60,0.033,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,10,weak_ai,weak_ai,PreFlop,960,60,500,Raise,40,2294.799,3,False,False,"The baseline has raised multiple times and is betting aggressively. I should continue to pressure with a raise, staying within my defined range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,11,baseline,baseline,PreFlop,1060,40,440,Raise,60,0.031,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.07, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,12,weak_ai,weak_ai,PreFlop,1160,60,400,Raise,40,2635.451,3,False,False,The baseline has raised multiple times and is betting aggressively. I need to keep up with the action and maintain a reasonable size raise within my range.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,13,baseline,baseline,PreFlop,1260,40,340,Raise,60,0.032,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.08, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,14,weak_ai,weak_ai,PreFlop,1360,60,300,Raise,40,2578.597,3,False,False,The baseline has been aggressively raising. Following suit with a smaller raise is consistent with weak_ai's short memory style and avoids over-committing.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,15,baseline,baseline,PreFlop,1460,40,240,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.11, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,16,weak_ai,weak_ai,PreFlop,1560,60,200,Raise,40,2419.421,3,False,False,"The baseline has been aggressively raising. Following the short memory strategy, I will continue to raise to maintain pressure and not fall behind."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,17,baseline,baseline,PreFlop,1660,40,140,Raise,60,0.031,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.14, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,18,weak_ai,weak_ai,PreFlop,1780,60,80,Raise,60,2457.786,3,False,False,"The baseline has raised multiple times and is betting aggressively. I should continue to pressure them with a raise, staying within my defined range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,19,baseline,baseline,PreFlop,1840,60,80,Call,0,0.029,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.30, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,20,weak_ai,weak_ai,Flop,1880,0,40,Raise,40,2905.416,3,False,False,"I am weak_ai and I have a short memory. The board is scary with a Queen, King, and 8. I will raise to 40 to see where I stand."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,5,21,baseline,baseline,Flop,1880,40,80,Fold,0,0.056,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.33, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,1,weak_ai,weak_ai,PreFlop,70,10,950,Raise,30,3863.508,3,False,False,"I have a King and Queen of Diamonds, which is a decent starting hand. The pot is relatively small, and I want to build it up slightly without overcommitting. My opponent has already bet, so a raise is a standard response. I'm staying within the allowed raise range (20-60) and considering my short memory profile."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.028,0,False,False,"Baseline heuristic using preflop strength=0.77, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,3,baseline,baseline,Flop,100,0,950,Check,0,0.039,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,4,weak_ai,weak_ai,Flop,135,0,915,Raise,35,2617.443,3,False,False,"I have a King and a Seven of Diamonds, both hearts. The board also has two hearts. I will raise to 35 to try and build the pot."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,5,baseline,baseline,Flop,170,35,915,Call,0,0.061,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.04, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,6,baseline,baseline,Turn,170,0,915,Check,0,0.07,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,7,weak_ai,weak_ai,Turn,230,0,855,Raise,60,3447.149,3,False,False,"I have King and 7 of Diamonds, both hearts. The board is also a heart. I'm currently in the lead with a raise and should continue to build the pot slightly. My short memory profile suggests avoiding large bets, so I will increase my bet by 30."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,8,baseline,baseline,Turn,290,60,855,Call,0,0.086,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,9,baseline,baseline,River,290,0,855,Check,0,0.133,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,10,weak_ai,weak_ai,River,355,0,790,Raise,65,2626.242,3,False,False,"The opponent checked on the river, and I have a strong hand (77). Given my short memory profile, I will continue to build the pot with a conservative raise."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,6,11,baseline,baseline,River,420,65,790,Call,0,0.152,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.07, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.024,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,2,weak_ai,weak_ai,PreFlop,170,50,900,Raise,30,2679.508,3,False,False,I am a conservative bot with short memory. The pot is already significant and I have a decent hand (7-Ace). Raising modestly fits my style and doesn't risk overcommitting.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,3,baseline,baseline,PreFlop,260,30,840,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,4,weak_ai,weak_ai,PreFlop,360,60,800,Raise,40,2363.251,3,False,False,"The pot is already building and baseline has raised twice. Following my short memory strategy, I will raise to maintain pressure and not overextend myself."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,5,baseline,baseline,PreFlop,460,40,740,Raise,60,0.029,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,6,weak_ai,weak_ai,PreFlop,560,60,700,Raise,40,2849.25,3,False,False,"The pot is already significant and I have a decent hand (7-Ace). The baseline has raised multiple times, indicating aggression. Following suit with a raise within the allowed range is conservative given my short memory profile."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,7,baseline,baseline,PreFlop,660,40,640,Raise,60,0.033,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.05, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,8,weak_ai,weak_ai,PreFlop,760,60,600,Raise,40,3178.408,3,False,False,The baseline has raised multiple times and is currently at 60. I need to keep up with the action and maintain a reasonable level of aggression given my short memory profile. Raising 40 fits within my raise range and doesn't overextend myself.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,9,baseline,baseline,PreFlop,860,40,540,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.06, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,10,weak_ai,weak_ai,PreFlop,960,60,500,Raise,40,2721.939,3,False,False,"The baseline has raised multiple times and is currently at 60. I should continue to pressure them with a raise, staying within my range of 20-60."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,11,baseline,baseline,PreFlop,1060,40,440,Raise,60,0.035,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.07, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,12,weak_ai,weak_ai,PreFlop,1160,60,400,Raise,40,2736.177,3,False,False,"The baseline has raised multiple times and is currently at 60. I should continue to pressure them with a raise, staying within my range of 20-60."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,13,baseline,baseline,PreFlop,1260,40,340,Raise,60,0.032,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.08, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,14,weak_ai,weak_ai,PreFlop,1360,60,300,Raise,40,2863.711,3,False,False,"The baseline is continuing to raise, and I want to keep pace with the current betting action. My short memory profile suggests a conservative approach, so I'll increase my bet slightly."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,15,baseline,baseline,PreFlop,1460,40,240,Raise,60,0.03,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.11, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,16,weak_ai,weak_ai,PreFlop,1560,60,200,Raise,40,2930.889,3,False,False,"The baseline is continuing to raise aggressively. weak_ai should match the current bet to stay competitive and avoid falling behind. The bot has a short memory, so it will focus on current street."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,17,baseline,baseline,PreFlop,1660,40,140,Raise,60,0.033,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.14, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,18,weak_ai,weak_ai,PreFlop,1780,60,80,Raise,60,2458.394,3,False,False,"The baseline is continuing to raise aggressively. Given my short memory and conservative style, I will match the current bet to stay competitive."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,19,baseline,baseline,PreFlop,1840,60,80,Call,0,0.044,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.30, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,20,weak_ai,weak_ai,Flop,1880,0,40,Raise,40,2896.311,3,False,False,"I am playing a conservative strategy and want to maintain some pressure given my strong hand (Ace-high) on this flop. I will raise to 40, within the allowed range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,21,baseline,baseline,Flop,1920,40,40,Call,0,0.055,0,False,False,"Baseline heuristic using One Pair strength=0.69, pressure=0.33, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,22,weak_ai,weak_ai,Turn,1950,0,10,Raise,30,2791.079,3,False,False,I am playing a conservative strategy and want to continue building the pot given my strong hand (Ace-7) and the board texture. I will raise to 40.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,23,baseline,baseline,Turn,1980,30,10,Call,0,0.091,0,False,False,"Baseline heuristic using One Pair strength=0.76, pressure=0.43, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,24,weak_ai,weak_ai,River,1980,0,10,Check,0,2954.261,3,False,False,Short memory poker bot. Avoid risky bluffs. The board is relatively dry and I have a decent hand (766AK). Checking allows me to see the next card without committing more chips.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,7,25,baseline,baseline,River,1980,0,10,Check,0,0.177,0,False,False,"Baseline heuristic using Straight strength=0.93, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,1,weak_ai,weak_ai,PreFlop,70,10,950,Raise,30,2764.39,3,False,False,I am weak_ai and have short memory. The pot is relatively small and I want to build it up slightly. Raising 30 fits within my raise range of 20-60.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,2,baseline,baseline,PreFlop,100,30,950,Call,0,0.028,0,False,False,"Baseline heuristic using preflop strength=0.87, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,3,baseline,baseline,Flop,175,0,875,Raise,75,0.047,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,4,weak_ai,weak_ai,Flop,325,75,800,Raise,75,2713.778,3,False,False,Baseline raised preflop and is now betting on the flop. I need to call or raise to maintain pot control given my King of Diamonds. Raising 75 seems reasonable considering my short memory profile.
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,5,baseline,baseline,Flop,400,75,800,Call,0,0.056,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.08, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,6,baseline,baseline,Turn,480,0,720,Raise,80,0.07,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,7,weak_ai,weak_ai,Turn,580,80,700,Raise,20,2559.899,3,False,False,"Baseline has raised to 80, and I need to keep up the pressure given my recent raises. Following my short memory profile, I will raise a moderate amount."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,8,baseline,baseline,Turn,600,20,700,Call,0,0.087,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.03, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,9,baseline,baseline,River,680,0,620,Raise,80,0.15,0,False,False,"Baseline heuristic using One Pair strength=1.00, pressure=0.00, opponents=1."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,10,weak_ai,weak_ai,River,1110,80,270,Raise,350,2394.768,3,False,False,"Baseline has raised on the turn and called the previous raises. I will continue to pressure with a raise, staying within my range."
20260408T102956Z,match_001_baseline_vs_weak_ai,2,8,11,baseline,baseline,River,1460,350,270,Call,0,0.24,0,False,False,"Baseline heuristic using One Pair strength=1.00, pressure=0.36, opponents=1."
