run_id,match_id,table_size,hand_id,decision_id,player,profile,stage,pot_size,to_call,player_chips,chosen_action,bet_amount,response_time_ms,history_window_size,used_opponent_stats,used_fallback,reason
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,2,baseline,baseline,PreFlop,40,0,980,Check,0,0.038,0,False,False,"Baseline heuristic using preflop strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,3,baseline,baseline,Flop,40,0,980,Check,0,0.059,0,False,False,"Baseline heuristic using High Card strength=0.63, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,4,weak_ai,weak_ai,Flop,40,0,980,Check,0,10.857,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,5,baseline,baseline,Turn,40,0,980,Check,0,0.137,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,6,weak_ai,weak_ai,Turn,40,0,980,Check,0,10.664,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,7,baseline,baseline,River,40,0,980,Check,0,0.285,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,4,8,weak_ai,weak_ai,River,40,0,980,Check,0,7.224,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.04,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,2,weak_ai,weak_ai,PreFlop,140,50,930,Call,0,8.447,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,3,weak_ai,weak_ai,Flop,140,0,930,Check,0,19.885,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,4,baseline,baseline,Flop,140,0,930,Check,0,0.097,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,5,weak_ai,weak_ai,Turn,140,0,930,Check,0,6.12,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,6,baseline,baseline,Turn,140,0,930,Check,0,0.139,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,7,weak_ai,weak_ai,River,140,0,930,Check,0,19.906,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,5,8,baseline,baseline,River,140,0,930,Check,0,0.297,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,1,weak_ai,weak_ai,PreFlop,40,10,980,Call,0,22.711,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,2,baseline,baseline,PreFlop,40,0,980,Check,0,0.042,0,False,False,"Baseline heuristic using preflop strength=0.77, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,3,baseline,baseline,Flop,40,0,980,Check,0,0.074,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,4,weak_ai,weak_ai,Flop,40,0,980,Check,0,10.586,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,5,baseline,baseline,Turn,40,0,980,Check,0,0.275,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,6,weak_ai,weak_ai,Turn,40,0,980,Check,0,7.687,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,7,baseline,baseline,River,40,0,980,Check,0,0.305,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,6,8,weak_ai,weak_ai,River,40,0,980,Check,0,8.95,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.048,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,2,weak_ai,weak_ai,PreFlop,140,50,930,Call,0,11.181,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,3,weak_ai,weak_ai,Flop,140,0,930,Check,0,12.792,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,4,baseline,baseline,Flop,140,0,930,Check,0,0.091,0,False,False,"Baseline heuristic using One Pair strength=0.69, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,5,weak_ai,weak_ai,Turn,140,0,930,Check,0,6.684,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,6,baseline,baseline,Turn,140,0,930,Check,0,0.195,0,False,False,"Baseline heuristic using One Pair strength=0.76, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,7,weak_ai,weak_ai,River,140,0,930,Check,0,10.7,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,8,baseline,baseline,River,220,0,850,Raise,80,0.325,0,False,False,"Baseline heuristic using Straight strength=0.93, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,7,9,weak_ai,weak_ai,River,300,80,850,Call,0,34.354,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,1,weak_ai,weak_ai,PreFlop,40,10,980,Call,0,15.876,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,2,baseline,baseline,PreFlop,40,0,980,Check,0,0.044,0,False,False,"Baseline heuristic using preflop strength=0.87, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,3,baseline,baseline,Flop,70,0,950,Raise,30,0.068,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,4,weak_ai,weak_ai,Flop,100,30,950,Call,0,7.903,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,5,baseline,baseline,Turn,175,0,875,Raise,75,0.141,0,False,False,"Baseline heuristic using One Pair strength=0.93, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,6,weak_ai,weak_ai,Turn,250,75,875,Call,0,20.385,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,7,baseline,baseline,River,330,0,795,Raise,80,0.282,0,False,False,"Baseline heuristic using One Pair strength=1.00, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,8,8,weak_ai,weak_ai,River,410,80,795,Call,0,11.128,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.042,0,False,False,"Baseline heuristic using preflop strength=0.73, pressure=0.01, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,2,weak_ai,weak_ai,PreFlop,40,0,980,Check,0,20.155,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,3,weak_ai,weak_ai,Flop,40,0,980,Check,0,9.365,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,4,baseline,baseline,Flop,40,0,980,Check,0,0.132,0,False,False,"Baseline heuristic using High Card strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,5,weak_ai,weak_ai,Turn,40,0,980,Check,0,38.243,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,6,baseline,baseline,Turn,40,0,980,Check,0,0.137,0,False,False,"Baseline heuristic using High Card strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,7,weak_ai,weak_ai,River,40,0,980,Check,0,7.328,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,8,baseline,baseline,River,70,0,950,Raise,30,0.3,0,False,False,"Baseline heuristic using One Pair strength=0.96, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,9,9,weak_ai,weak_ai,River,100,30,950,Call,0,8.874,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,1,weak_ai,weak_ai,PreFlop,40,10,980,Call,0,7.992,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,2,baseline,baseline,PreFlop,40,0,980,Check,0,0.069,0,False,False,"Baseline heuristic using preflop strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,3,baseline,baseline,Flop,40,0,980,Check,0,0.057,0,False,False,"Baseline heuristic using High Card strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,4,weak_ai,weak_ai,Flop,40,0,980,Check,0,11.352,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,5,baseline,baseline,Turn,40,0,980,Check,0,0.118,0,False,False,"Baseline heuristic using High Card strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,6,weak_ai,weak_ai,Turn,40,0,980,Check,0,7.68,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,7,baseline,baseline,River,40,0,980,Check,0,0.261,0,False,False,"Baseline heuristic using High Card strength=0.83, pressure=0.00, opponents=1."
20260409T015602Z,match_001_baseline_vs_weak_ai,2,10,8,weak_ai,weak_ai,River,40,0,980,Check,0,16.845,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,1,baseline,baseline,PreFlop,90,10,930,Raise,50,0.038,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.01, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,2,main_ai,main_ai,PreFlop,140,50,930,Call,0,22.824,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,3,main_ai,main_ai,Flop,140,0,930,Check,0,8.291,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,4,baseline,baseline,Flop,140,0,930,Check,0,0.079,0,False,False,"Baseline heuristic using One Pair strength=0.66, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,5,main_ai,main_ai,Turn,140,0,930,Check,0,8.827,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,6,baseline,baseline,Turn,140,0,930,Check,0,0.133,0,False,False,"Baseline heuristic using One Pair strength=0.66, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,7,main_ai,main_ai,River,140,0,930,Check,0,9.384,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,1,8,baseline,baseline,River,140,0,930,Check,0,0.273,0,False,False,"Baseline heuristic using One Pair strength=0.66, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,1,main_ai,main_ai,PreFlop,40,10,980,Call,0,8.809,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,2,baseline,baseline,PreFlop,40,0,980,Check,0,0.035,0,False,False,"Baseline heuristic using preflop strength=0.50, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,3,baseline,baseline,Flop,40,0,980,Check,0,0.058,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,4,main_ai,main_ai,Flop,40,0,980,Check,0,7.553,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,5,baseline,baseline,Turn,40,0,980,Check,0,0.129,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,6,main_ai,main_ai,Turn,40,0,980,Check,0,9.258,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,7,baseline,baseline,River,40,0,980,Check,0,0.218,0,False,False,"Baseline heuristic using High Card strength=0.90, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,2,8,main_ai,main_ai,River,40,0,980,Check,0,8.602,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,1,baseline,baseline,PreFlop,40,10,980,Call,0,0.042,0,False,False,"Baseline heuristic using preflop strength=0.67, pressure=0.01, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,2,main_ai,main_ai,PreFlop,40,0,980,Check,0,9.959,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,3,main_ai,main_ai,Flop,40,0,980,Check,0,21.489,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,4,baseline,baseline,Flop,40,0,980,Check,0,0.072,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,5,main_ai,main_ai,Turn,40,0,980,Check,0,7.829,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,6,baseline,baseline,Turn,40,0,980,Check,0,0.122,0,False,False,"Baseline heuristic using High Card strength=0.73, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,7,main_ai,main_ai,River,40,0,980,Check,0,9.603,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,3,8,baseline,baseline,River,40,0,980,Check,0,0.241,0,False,False,"Baseline heuristic using One Pair strength=0.76, pressure=0.00, opponents=1."
20260409T015602Z,match_002_baseline_vs_main_ai,2,4,1,main_ai,main_ai,PreFlop,40,10,980,Call,0,9.301,3,False,True,"LLM request failed, fallback used. Error code: 400 - {'error': {'message': ""No models loaded. Please load a model in the developer page or use the 'lms load' command."", 'type': 'invalid_request_error', 'param': 'model', 'code': None}}"
20260409T015602Z,match_002_baseline_vs_main_ai,2,4,2,baseline,baseline,PreFlop,80,0,940,Raise,40,0.044,0,False,False,"Baseline heuristic using preflop strength=1.00, pressure=0.00, opponents=1."
